Idx  Type Pointer  Path
022B 0001 022CA080 /sc/f_fake_04.dat
022C 0001 022CA08C /sc/f_fake_05.dat
022D 0001 022CA098 /sc/f_fake_06.dat
022E 0001 022CA0A4 /sc/f_fake_07.dat
022F 0001 022CA0B0 /sc/f_fake_08.dat
0230 0001 022D6D34 /sc/f_farik0.dat
0231 0001 022D6D40 /sc/f_farik1.dat
0232 0001 022D6D4C /sc/f_farik2.dat
0233 0001 022CA0D4 /sc/f_farmer_00.dat
0234 0001 022CA2FC /sc/f_fat_00.dat
0235 0001 022CA308 /sc/f_fat_01.dat
0236 0001 022CA314 /sc/f_fat_02.dat
0237 0001 022D6E0C /sc/f_fdari0.dat
0238 0001 022D6E18 /sc/f_fdari1.dat
0239 0001 022D6E24 /sc/f_fdari2.dat
023A 0001 022D6E30 /sc/f_fdari3.dat
023B 0001 022D6E3C /sc/f_fdomi0.dat
023C 0001 022D6E48 /sc/f_fdomi1.dat
023D 0001 022D6E54 /sc/f_fdomi2.dat
023E 0001 022D6E60 /sc/f_fdomi3.dat
023F 0001 022C95C4 /sc/f_fenra0.dat
0240 0001 022C95D0 /sc/f_fenra1.dat
0241 0001 022C95DC /sc/f_fenra2.dat
0242 0001 022C95E8 /sc/f_fenra3.dat
0243 0001 022CA41C /sc/f_fens.dat
0244 0001 022CA344 /sc/f_fhum.dat
0245 0001 022D6DB8 /sc/f_fhume0.dat
0246 0001 022D6DC4 /sc/f_fhume1.dat
0247 0001 022D6DD0 /sc/f_fhume2.dat
0248 0001 022C9C84 /sc/f_final00.dat
0249 0001 022C9C90 /sc/f_final01.dat
024A 0001 022D6D58 /sc/f_fjuli0.dat
024B 0001 022D6D64 /sc/f_fjuli1.dat
024C 0001 022D6D70 /sc/f_fjuli2.dat
024D 0001 022C9E34 /sc/f_flame_00.dat
024E 0001 022C9E40 /sc/f_flame_01.dat
024F 0001 022C9E4C /sc/f_flame_02.dat
0250 0001 022C9E58 /sc/f_flame_03.dat
0251 0001 022C9E64 /sc/f_flame_04.dat
0252 0001 022C9D2C /sc/f_fly0.dat
0253 0001 022C9D38 /sc/f_fly1.dat
0254 0001 022C9D44 /sc/f_fly2.dat
0255 0001 022C9D50 /sc/f_fly3.dat
0256 0001 022D6CEC /sc/f_fmina0.dat
0257 0001 022D6CF8 /sc/f_fmina1.dat
0258 0001 022D6D04 /sc/f_fmina2.dat
0259 0001 022D6D10 /sc/f_fmina3.dat
025A 0001 022D6D1C /sc/f_fmina4.dat
025B 0001 022D6D28 /sc/f_fmina5.dat
025C 0001 022CA170 /sc/f_franken_00.dat
025D 0001 022CA17C /sc/f_franken_01.dat
025E 0001 022D6DDC /sc/f_fseri0.dat
025F 0001 022D6DE8 /sc/f_fseri1.dat
0260 0001 022D6DF4 /sc/f_fseri2.dat
0261 0001 022D6E00 /sc/f_fseri3.dat
0262 0001 022D6C80 /sc/f_fsoma0.dat
0263 0001 022D6C8C /sc/f_fsoma1.dat
0264 0001 022D6C98 /sc/f_fsoma2.dat
0265 0001 022D6CA4 /sc/f_fsoma3.dat
0266 0001 022D6CB0 /sc/f_fsoma4.dat
0267 0001 022D6CBC /sc/f_fsoma5.dat
0268 0001 022D6CC8 /sc/f_fsoma6.dat
0269 0001 022D6CD4 /sc/f_fsoma7.dat
026A 0001 022D6CE0 /sc/f_fsoma8.dat
026B 0001 022CA650 /sc/f_furiko.dat
026C 0001 022D6D7C /sc/f_fyoko0.dat
026D 0001 022D6D88 /sc/f_fyoko1.dat
026E 0001 022D6D94 /sc/f_fyoko2.dat
026F 0001 022D6DA0 /sc/f_fyoko3.dat
0270 0001 022D6DAC /sc/f_fyoko4.dat
0271 0001 022C9AA4 /sc/f_gaxe00.dat
0272 0001 022C9AB0 /sc/f_gaxe01.dat
0273 0001 022C9ABC /sc/f_gaxe02.dat
0274 0001 022CA5D8 /sc/f_gear0.dat
0275 0001 022C9600 /sc/f_ghost.dat
0276 0001 022CA1C4 /sc/f_giant_00.dat
0277 0001 022C981C /sc/f_gorem00.dat
0278 0001 022D6BE4 /sc/f_gover1.dat
0279 0001 022D6BF0 /sc/f_gover2.dat
027A 0001 022D6BFC /sc/f_gover3.dat
027B 0001 022D6C08 /sc/f_gover4.dat
027C 0001 022C9A80 /sc/f_grave.dat
027D 0001 022CA7DC /sc/f_grbw00.dat
027E 0001 022C9C6C /sc/f_great00.dat
027F 0001 022C9C78 /sc/f_great01.dat
0280 0001 022C8C58 /sc/f_gs00.dat
0281 0001 022C8C64 /sc/f_gs01.dat
0282 0001 022C8C70 /sc/f_gs02.dat
0283 0001 022C8C7C /sc/f_gs03.dat
0284 0001 022C8C88 /sc/f_gs04.dat
0285 0001 022C8C94 /sc/f_gs05.dat
0286 0001 022C8CA0 /sc/f_gs06.dat
0287 0001 022C8CAC /sc/f_gs07.dat
0288 0001 022C8CB8 /sc/f_gs08.dat
0289 0001 022C8CC4 /sc/f_gs09.dat
028A 0001 022C8CD0 /sc/f_gs0a.dat
028B 0001 022C8CDC /sc/f_gs0b.dat
028C 0001 022C8CE8 /sc/f_gs0c.dat
028D 0001 022C8CF4 /sc/f_gs0d.dat
028E 0001 022C8D00 /sc/f_gs0e.dat
028F 0001 022C8D0C /sc/f_gs0f.dat
0290 0001 022C8D18 /sc/f_gs10.dat
0291 0001 022C8D24 /sc/f_gs11.dat
0292 0001 022C8D30 /sc/f_gs12.dat
0293 0001 022C8D3C /sc/f_gs13.dat
0294 0001 022C8D48 /sc/f_gs14.dat
0295 0001 022C8D54 /sc/f_gs15.dat
0296 0001 022C8D60 /sc/f_gs16.dat
0297 0001 022C8D6C /sc/f_gs17.dat
0298 0001 022C8D78 /sc/f_gs18.dat
0299 0001 022C8D84 /sc/f_gs19.dat
029A 0001 022C8D90 /sc/f_gs1a.dat
029B 0001 022CA2E4 /sc/f_guillo.dat
029C 0001 022C9F18 /sc/f_gyaibo1.dat
029D 0001 022C9F24 /sc/f_gyaibo2.dat
029E 0001 022D6B9C /sc/f_hai.dat
029F 0001 022CA26C /sc/f_hakamo1.dat
02A0 0001 022CA278 /sc/f_hakamo2.dat
02A1 0001 022CA704 /sc/f_hangc0.dat
02A2 0001 022C9B4C /sc/f_harpy0.dat
02A3 0001 022C9B58 /sc/f_harpy1.dat
02A4 0001 022CA878 /sc/f_hawall.dat
02A5 0001 022CA290 /sc/f_hearteater_00.dat
02A6 0001 022CA320 /sc/f_hell_00.dat
02A7 0001 022CA32C /sc/f_hell_01.dat
02A8 0001 022CA338 /sc/f_hell_02.dat
02A9 0001 022CA47C /sc/f_hewp00.dat
02AA 0001 022CA488 /sc/f_hewp01.dat
02AB 0001 022CA494 /sc/f_hewp02.dat
02AC 0001 022C9F84 /sc/f_homun_00.dat
02AD 0001 022C9F90 /sc/f_homun_01.dat
02AE 0001 022C9624 /sc/f_honeb.dat
02AF 0001 022C999C /sc/f_imp.dat
02B0 0001 022C9828 /sc/f_iron00.dat
02B1 0001 022CA764 /sc/f_ironma.dat
02B2 0001 022D0AD0 /sc/f_item0.dat
02B3 0001 022D0ADC /sc/f_item1.dat
02B4 0001 022D0AE8 /sc/f_item2.dat
02B5 0001 022C92DC /sc/f_juli00.dat
02B6 0001 022C92E8 /sc/f_juli01.dat
02B7 0001 022C92F4 /sc/f_juli02.dat
02B8 0001 022C9300 /sc/f_juli03.dat
02B9 0001 022C930C /sc/f_juli04.dat
02BA 0001 022C9318 /sc/f_juli05.dat
02BB 0001 022C9324 /sc/f_juli06.dat
02BC 0001 022C9330 /sc/f_juli07.dat
02BD 0001 022C933C /sc/f_juli08.dat
02BE 0001 022C9348 /sc/f_juli09.dat
02BF 0001 022C9354 /sc/f_juli0a.dat
02C0 0001 022CA8CC /sc/f_kaisou0.dat
02C1 0001 022CA8D8 /sc/f_kaisou1.dat
02C2 0001 022CA8E4 /sc/f_kaisou2.dat
02C3 0001 022CA8F0 /sc/f_kaisou3.dat
02C4 0001 022CA8FC /sc/f_kaisou4.dat
02C5 0001 022CA908 /sc/f_kaisou5.dat
02C6 0001 022CA914 /sc/f_kaisou6.dat
02C7 0001 022CA920 /sc/f_kaisou7.dat
02C8 0001 022C9BD0 /sc/f_karaot0.dat
02C9 0001 022C9BDC /sc/f_karaot1.dat
02CA 0001 022C9BE8 /sc/f_karaot2.dat
02CB 0001 022C9BF4 /sc/f_karaot3.dat
02CC 0001 022D6BCC /sc/f_karit.dat
02CD 0001 022D6BC0 /sc/f_konami.dat
02CE 0001 022CA614 /sc/f_kumo00.dat
02CF 0001 022CA620 /sc/f_kumo01.dat
02D0 0001 022CA62C /sc/f_kumo02.dat
02D1 0001 022C9EA0 /sc/f_lahab_00.dat
02D2 0001 022C9EAC /sc/f_lahab_01.dat
02D3 0001 022C9EB8 /sc/f_lahab_02.dat
02D4 0001 022C9EC4 /sc/f_lahab_03.dat
02D5 0001 022C9ED0 /sc/f_lahab_04.dat
02D6 0001 022C9EDC /sc/f_lahab_05.dat
02D7 0001 022C9EE8 /sc/f_lahab_06.dat
02D8 0001 022CA284 /sc/f_larva.dat
02D9 0001 022C9D5C /sc/f_last1.dat
02DA 0001 022C9DC8 /sc/f_last10.dat
02DB 0001 022C9DD4 /sc/f_last11.dat
02DC 0001 022C9DE0 /sc/f_last12.dat
02DD 0001 022C9DEC /sc/f_last13.dat
02DE 0001 022C9DF8 /sc/f_last14.dat
02DF 0001 022C9E04 /sc/f_last15.dat
02E0 0001 022C9D68 /sc/f_last2.dat
02E1 0001 022C9D74 /sc/f_last3.dat
02E2 0001 022C9D80 /sc/f_last4.dat
02E3 0001 022C9D8C /sc/f_last5.dat
02E4 0001 022C9D98 /sc/f_last6.dat
02E5 0001 022C9DA4 /sc/f_last7.dat
02E6 0001 022C9DB0 /sc/f_last8.dat
02E7 0001 022C9DBC /sc/f_last9.dat
02E8 0001 022D6C74 /sc/f_lice.dat
02E9 0001 022CA4A0 /sc/f_light_00.dat
02EA 0001 022CA4AC /sc/f_light_01.dat
02EB 0001 022CA0BC /sc/f_maddamon_00.dat
02EC 0001 022C9024 /sc/f_maf00.dat
02ED 0001 022C9030 /sc/f_maf01.dat
02EE 0001 022C903C /sc/f_maf02.dat
02EF 0001 022C9048 /sc/f_maf03.dat
02F0 0001 022C9054 /sc/f_maf04.dat
02F1 0001 022C9060 /sc/f_maf05.dat
02F2 0001 022CA8A8 /sc/f_magma.dat
02F3 0001 022D0AF4 /sc/f_mainob.dat
02F4 0001 022CA1E8 /sc/f_majo.dat
02F5 0001 022C9FA8 /sc/f_majoko00.dat
02F6 0001 022C9FB4 /sc/f_majoko01.dat
02F7 0001 022C9FC0 /sc/f_majoko02.dat
02F8 0001 022C9B28 /sc/f_mandra.dat
02F9 0001 022C97C8 /sc/f_manti1.dat
02FA 0001 022C97D4 /sc/f_manti2.dat
02FB 0001 022C97E0 /sc/f_manti3.dat
02FC 0001 022C97EC /sc/f_manti4.dat
02FD 0001 022C97F8 /sc/f_manti5.dat
02FE 0001 022C9804 /sc/f_manti6.dat
02FF 0001 022CA470 /sc/f_mark_e.dat
0300 0001 022C97BC /sc/f_medus0.dat
0301 0001 022CA260 /sc/f_mimic_00.dat
0302 0001 022CA5CC /sc/f_minana.dat
0303 0001 022C993C /sc/f_mini.dat
0304 0001 022C98DC /sc/f_mirror1.dat
0305 0001 022C98E8 /sc/f_mirror2.dat
0306 0001 022C98F4 /sc/f_mirror3.dat
0307 0001 022C9900 /sc/f_mirror4.dat
0308 0001 022C990C /sc/f_mirror5.dat
0309 0001 022C9918 /sc/f_mirror6.dat
030A 0001 022C9924 /sc/f_mirror7.dat
030B 0001 022C9930 /sc/f_mirror8.dat
030C 0001 022D0B00 /sc/f_mix_e.dat
030D 0001 022CA800 /sc/f_mmbw.dat
030E 0001 022C9CFC /sc/f_mosu0.dat
030F 0001 022C9D08 /sc/f_mosu1.dat
0310 0001 022CA5E4 /sc/f_movef0.dat
0311 0001 022CA5F0 /sc/f_movef1.dat
0312 0001 022CA7F4 /sc/f_movef2.dat
0313 0001 022CA0C8 /sc/f_mzghost_00.dat
0314 0001 022D0B3C /sc/f_name0.dat
0315 0001 022C9F54 /sc/f_needle_00.dat
0316 0001 022D0B60 /sc/f_net.dat
0317 0001 022CA638 /sc/f_nfloor.dat
0318 0001 022CA890 /sc/f_niku0.dat
0319 0001 022CA89C /sc/f_niku1.dat
031A 0001 022C9C9C /sc/f_ningyo.dat
031B 0001 022CA6BC /sc/f_obj42.dat
031C 0001 022C9CE4 /sc/f_oferia0.dat
031D 0001 022C9CF0 /sc/f_oferia1.dat
031E 0001 022C9AE0 /sc/f_oni1.dat
031F 0001 022C9AEC /sc/f_oni2.dat
0320 0001 022C9AF8 /sc/f_oni3.dat
0321 0001 022C9B04 /sc/f_oni4.dat
0322 0001 022D6BD8 /sc/f_over.dat
0323 0001 022C9BB8 /sc/f_peep0.dat
0324 0001 022C9BC4 /sc/f_peep1.dat
0325 0001 022CA434 /sc/f_piano0.dat
0326 0001 022C9FE4 /sc/f_pirate_00.dat
0327 0001 022C9FF0 /sc/f_pirate_01.dat
0328 0001 022CA428 /sc/f_piston.dat
0329 0001 022CA1D0 /sc/f_poison_00.dat
032A 0001 022CA1DC /sc/f_poison_01.dat
032B 0001 022CA224 /sc/f_pro1.dat
032C 0001 022CA230 /sc/f_pro2.dat
032D 0001 022C9CA8 /sc/f_puppet1.dat
032E 0001 022C9CB4 /sc/f_puppet2.dat
032F 0001 022C9CC0 /sc/f_puppet3.dat
0330 0001 022C9CCC /sc/f_puppet4.dat
0331 0001 022C9CD8 /sc/f_puppet5.dat
0332 0001 022CA3EC /sc/f_puzz00.dat
0333 0001 022CA3F8 /sc/f_puzz01.dat
0334 0001 022CA404 /sc/f_puzz02.dat
0335 0001 022CA50C /sc/f_rea.dat
0336 0001 022CA5C0 /sc/f_res_e0.dat
0337 0001 022D6BB4 /sc/f_retry.dat
0338 0001 022D0968 /sc/f_rire00.dat
0339 0001 022D0974 /sc/f_rire01.dat
033A 0001 022D0980 /sc/f_rire02.dat
033B 0001 022D098C /sc/f_rire03.dat
033C 0001 022D0998 /sc/f_rire04.dat
033D 0001 022D09A4 /sc/f_rire05.dat
033E 0001 022D09B0 /sc/f_rire06.dat
033F 0001 022D09BC /sc/f_rire07.dat
0340 0001 022D09C8 /sc/f_rire08.dat
0341 0001 022D09D4 /sc/f_rire09.dat
0342 0001 022D09E0 /sc/f_rire10.dat
0343 0001 022D09EC /sc/f_rire11.dat
0344 0001 022D09F8 /sc/f_rire12.dat
0345 0001 022D0A04 /sc/f_rire13.dat
0346 0001 022D0A10 /sc/f_rire14.dat
0347 0001 022D0A1C /sc/f_rire15.dat
0348 0001 022D0A28 /sc/f_rire16.dat
0349 0001 022D0A34 /sc/f_rire17.dat
034A 0001 022D0A40 /sc/f_rire18.dat
034B 0001 022D0A4C /sc/f_rire19.dat
034C 0001 022D0A58 /sc/f_rire20.dat
034D 0001 022D0A64 /sc/f_rire21.dat
034E 0001 022D0A70 /sc/f_rire22.dat
034F 0001 022D0A7C /sc/f_rire23.dat
0350 0001 022D0A88 /sc/f_rire24.dat
0351 0001 022D0A94 /sc/f_rire25.dat
0352 0001 022D0AA0 /sc/f_rire26.dat
0353 0001 022D0AAC /sc/f_rire27.dat
0354 0001 022D0AB8 /sc/f_rire28.dat
0355 0001 022D0AC4 /sc/f_rire29.dat
0356 0001 022CA518 /sc/f_roll0.dat
0357 0001 022CA524 /sc/f_roll1.dat
0358 0001 022CA530 /sc/f_roll2.dat
0359 0001 022CA53C /sc/f_roll3.dat
035A 0001 022CA548 /sc/f_roll4.dat
035B 0001 022CA554 /sc/f_roll5.dat
035C 0001 022CA560 /sc/f_roll6.dat
035D 0001 022CA56C /sc/f_roll7.dat
035E 0001 022CA578 /sc/f_roll8.dat
035F 0001 022CA644 /sc/f_rotatd.dat
0360 0001 022CA458 /sc/f_rumusi.dat
0361 0001 022CA440 /sc/f_ruwal1.dat
0362 0001 022CA44C /sc/f_ruwal2.dat
0363 0001 022C9858 /sc/f_sakyu.dat
0364 0001 022C9864 /sc/f_sakyu01.dat
0365 0001 022D0B0C /sc/f_scrap.dat
0366 0001 022D0B54 /sc/f_sdobj.dat
0367 0001 022D0B18 /sc/f_shop.dat
0368 0001 022CA0E0 /sc/f_sini00.dat
0369 0001 022CA0EC /sc/f_sini01.dat
036A 0001 022CA0F8 /sc/f_sini02.dat
036B 0001 022CA104 /sc/f_sini03.dat
036C 0001 022CA110 /sc/f_sini04.dat
036D 0001 022CA11C /sc/f_sini05.dat
036E 0001 022CA128 /sc/f_sini06.dat
036F 0001 022CA134 /sc/f_sini07.dat
0370 0001 022CA140 /sc/f_sini08.dat
0371 0001 022CA14C /sc/f_sini09.dat
0372 0001 022CA158 /sc/f_sini0a.dat
0373 0001 022CA164 /sc/f_sini0b.dat
0374 0001 022C9714 /sc/f_ske_boy_00.dat
0375 0001 022C99D8 /sc/f_slime.dat
0376 0001 022C99E4 /sc/f_slime1.dat
0377 0001 022C906C /sc/f_soma00.dat
0378 0001 022C9078 /sc/f_soma01.dat
0379 0001 022C9084 /sc/f_soma02.dat
037A 0001 022C9090 /sc/f_soma03.dat
037B 0001 022C909C /sc/f_soma04.dat
037C 0001 022C90A8 /sc/f_soma05.dat
037D 0001 022C90B4 /sc/f_soma06.dat
037E 0001 022C90C0 /sc/f_soma07.dat
037F 0001 022C90CC /sc/f_soma08.dat
0380 0001 022C90D8 /sc/f_soma09.dat
0381 0001 022C90E4 /sc/f_soma0a.dat
0382 0001 022C90F0 /sc/f_soma0b.dat
0383 0001 022C90FC /sc/f_soma0c.dat
0384 0001 022C9108 /sc/f_soma0d.dat
0385 0001 022C9114 /sc/f_soma0e.dat
0386 0001 022C9120 /sc/f_soma0f.dat
0387 0001 022C912C /sc/f_soma10.dat
0388 0001 022C9138 /sc/f_soma11.dat
0389 0001 022C9144 /sc/f_soma12.dat
038A 0001 022C9150 /sc/f_soma13.dat
038B 0001 022C915C /sc/f_soma14.dat
038C 0001 022C9168 /sc/f_soma15.dat
038D 0001 022C9174 /sc/f_soma16.dat
038E 0001 022C9180 /sc/f_soma17.dat
038F 0001 022C918C /sc/f_soma18.dat
0390 0001 022C9198 /sc/f_soma19.dat
0391 0001 022C91A4 /sc/f_soma1a.dat
0392 0001 022C91B0 /sc/f_soma1b.dat
0393 0001 022C91BC /sc/f_soma1c.dat
0394 0001 022C91C8 /sc/f_soma1d.dat
0395 0001 022C91D4 /sc/f_soma1e.dat
0396 0001 022C91E0 /sc/f_soma1f.dat
0397 0001 022C91EC /sc/f_soma20.dat
0398 0001 022C91F8 /sc/f_soma21.dat
0399 0001 022C9204 /sc/f_soma22.dat
039A 0001 022C9210 /sc/f_soma23.dat
039B 0001 022C921C /sc/f_soma24.dat
039C 0001 022C9228 /sc/f_soma25.dat
039D 0001 022C9234 /sc/f_soma26.dat
039E 0001 022C9240 /sc/f_soma27.dat
039F 0001 022C924C /sc/f_soma28.dat
03A0 0001 022C9258 /sc/f_soma29.dat
03A1 0001 022C9264 /sc/f_soma2a.dat
03A2 0001 022C9270 /sc/f_soma2b.dat
03A3 0001 022C927C /sc/f_soma2c.dat
03A4 0001 022C9288 /sc/f_soma2d.dat
03A5 0001 022C9294 /sc/f_soma2e.dat
03A6 0001 022C92A0 /sc/f_soma2f.dat
03A7 0001 022C92AC /sc/f_soma30.dat
03A8 0001 022C92B8 /sc/f_soma31.dat
03A9 0001 022C92C4 /sc/f_soma32.dat
03AA 0001 022C92D0 /sc/f_soma33.dat
03AB 0001 022CA23C /sc/f_storas_00.dat
03AC 0001 022CA248 /sc/f_storas_01.dat
03AD 0001 022CA254 /sc/f_storas_02.dat
03AE 0001 022C984C /sc/f_succ.dat
03AF 0001 022CA6C8 /sc/f_suimon.dat
03B0 0001 022CA680 /sc/f_sw00ct.dat
03B1 0001 022CA7E8 /sc/f_swdoor.dat
03B2 0001 022CA6E0 /sc/f_swfloo.dat
03B3 0001 022CA188 /sc/f_thunder_00.dat
03B4 0001 022CA194 /sc/f_thunder_01.dat
03B5 0001 022D6C38 /sc/f_tiobj0.dat
03B6 0001 022D6C44 /sc/f_tiobj1.dat
03B7 0001 022D6C50 /sc/f_tit_e0.dat
03B8 0001 022D6C5C /sc/f_tit_e1.dat
03B9 0001 022D6C68 /sc/f_tit_e2.dat
03BA 0001 022D6C14 /sc/f_title0.dat
03BB 0001 022D6C20 /sc/f_title1.dat
03BC 0001 022D6C2C /sc/f_title2.dat
03BD 0001 022D0B24 /sc/f_top0.dat
03BE 0001 022D0B30 /sc/f_top1.dat
03BF 0001 022CA2F0 /sc/f_torn.dat
03C0 0001 022D0B48 /sc/f_trade.dat
03C1 0001 022C8B2C /sc/f_ub00.dat
03C2 0001 022C8B38 /sc/f_ub01.dat
03C3 0001 022C8B44 /sc/f_ub02.dat
03C4 0001 022C8B50 /sc/f_ub03.dat
03C5 0001 022C8B5C /sc/f_ub04.dat
03C6 0001 022C8B68 /sc/f_ub05.dat
03C7 0001 022C8B74 /sc/f_ub06.dat
03C8 0001 022C8B80 /sc/f_ub07.dat
03C9 0001 022C8B8C /sc/f_ub08.dat
03CA 0001 022C8B98 /sc/f_ub09.dat
03CB 0001 022C8BA4 /sc/f_ub0a.dat
03CC 0001 022C8BB0 /sc/f_ub0b.dat
03CD 0001 022C8BBC /sc/f_ub0c.dat
03CE 0001 022C8BC8 /sc/f_ub0d.dat
03CF 0001 022C8BD4 /sc/f_ub0e.dat
03D0 0001 022C8BE0 /sc/f_ub0f.dat
03D1 0001 022C8BEC /sc/f_ub10.dat
03D2 0001 022C8BF8 /sc/f_ub11.dat
03D3 0001 022C8C04 /sc/f_ub12.dat
03D4 0001 022C8C10 /sc/f_ub13.dat
03D5 0001 022C8C1C /sc/f_ub14.dat
03D6 0001 022C8C28 /sc/f_ub15.dat
03D7 0001 022C8C34 /sc/f_ub16.dat
03D8 0001 022C8C40 /sc/f_ub17.dat
03D9 0001 022C8C4C /sc/f_ub18.dat
03DA 0001 022CA7D0 /sc/f_ucbw00.dat
03DB 0001 022CA464 /sc/f_uchan.dat
03DC 0001 022CA500 /sc/f_uctaki.dat
03DD 0001 022C9F48 /sc/f_uo0.dat
03DE 0001 022C9720 /sc/f_urasom00.dat
03DF 0001 022C972C /sc/f_urasom01.dat
03E0 0001 022C9738 /sc/f_urasom02.dat
03E1 0001 022C9744 /sc/f_urasom03.dat
03E2 0001 022C9750 /sc/f_urasox00.dat
03E3 0001 022C975C /sc/f_urasox01.dat
03E4 0001 022C9768 /sc/f_urasox02.dat
03E5 0001 022C9774 /sc/f_urasox03.dat
03E6 0001 022C9780 /sc/f_urasox04.dat
03E7 0001 022C978C /sc/f_urasox05.dat
03E8 0001 022C9798 /sc/f_urasox06.dat
03E9 0001 022C97A4 /sc/f_urasox07.dat
03EA 0001 022CA1F4 /sc/f_valkyrie_00.dat
03EB 0001 022CA200 /sc/f_valkyrie_01.dat
03EC 0001 022D6B90 /sc/f_vssel_e0.dat
03ED 0001 022CA2CC /sc/f_waku1.dat
03EE 0001 022CA2D8 /sc/f_waku2.dat
03EF 0001 022C99F0 /sc/f_wdrag.dat
03F0 0001 022C99FC /sc/f_wdride.dat
03F1 0001 022C87B4 /sc/f_wp00.dat
03F2 0001 022C87C0 /sc/f_wp01.dat
03F3 0001 022C87CC /sc/f_wp02.dat
03F4 0001 022C87D8 /sc/f_wp03.dat
03F5 0001 022C87E4 /sc/f_wp04.dat
03F6 0001 022C87F0 /sc/f_wp05.dat
03F7 0001 022C87FC /sc/f_wp06.dat
03F8 0001 022C8808 /sc/f_wp07.dat
03F9 0001 022C8814 /sc/f_wp08.dat
03FA 0001 022C8820 /sc/f_wp09.dat
03FB 0001 022C882C /sc/f_wp10.dat
03FC 0001 022C8838 /sc/f_wp11.dat
03FD 0001 022C8844 /sc/f_wp12.dat
03FE 0001 022C8850 /sc/f_wp13.dat
03FF 0001 022C885C /sc/f_wp14.dat
0400 0001 022C8868 /sc/f_wp15.dat
0401 0001 022C8874 /sc/f_wp16.dat
0402 0001 022C8880 /sc/f_wp17.dat
0403 0001 022C888C /sc/f_wp18.dat
0404 0001 022C8898 /sc/f_wp19.dat
0405 0001 022C88A4 /sc/f_wp20.dat
0406 0001 022C88B0 /sc/f_wp21.dat
0407 0001 022C88BC /sc/f_wp22.dat
0408 0001 022C88C8 /sc/f_wp23.dat
0409 0001 022C88D4 /sc/f_wp24.dat
040A 0001 022C88E0 /sc/f_wp25.dat
040B 0001 022C88EC /sc/f_wp26.dat
040C 0001 022C88F8 /sc/f_wp27.dat
040D 0001 022C8904 /sc/f_wp28.dat
040E 0001 022C8910 /sc/f_wp29.dat
040F 0001 022C891C /sc/f_wp30.dat
0410 0001 022C8928 /sc/f_wp31.dat
0411 0001 022C8934 /sc/f_wp32.dat
0412 0001 022C8940 /sc/f_wp33.dat
0413 0001 022C894C /sc/f_wp34.dat
0414 0001 022C8958 /sc/f_wp35.dat
0415 0001 022C8964 /sc/f_wp36.dat
0416 0001 022C8970 /sc/f_wp37.dat
0417 0001 022C897C /sc/f_wp38.dat
0418 0001 022C8988 /sc/f_wp39.dat
0419 0001 022C8994 /sc/f_wp40.dat
041A 0001 022C89A0 /sc/f_wp41.dat
041B 0001 022C89AC /sc/f_wp42.dat
041C 0001 022C89B8 /sc/f_wp43.dat
041D 0001 022C89C4 /sc/f_wp44.dat
041E 0001 022C89D0 /sc/f_wp45.dat
041F 0001 022C89DC /sc/f_wp46.dat
0420 0001 022C89E8 /sc/f_wp47.dat
0421 0001 022C89F4 /sc/f_wp48.dat
0422 0001 022C8A00 /sc/f_wp49.dat
0423 0001 022C8A0C /sc/f_wp50.dat
0424 0001 022C8A18 /sc/f_wp51.dat
0425 0001 022C8A24 /sc/f_wp52.dat
0426 0001 022C8A30 /sc/f_wp53.dat
0427 0001 022C8A3C /sc/f_wp54.dat
0428 0001 022C8A48 /sc/f_wp55.dat
0429 0001 022C8A54 /sc/f_wp56.dat
042A 0001 022C8A60 /sc/f_wp57.dat
042B 0001 022C8A6C /sc/f_wp58.dat
042C 0001 022C8A78 /sc/f_wp59.dat
042D 0001 022C8A84 /sc/f_wp60.dat
042E 0001 022C8A90 /sc/f_wp61.dat
042F 0001 022C8A9C /sc/f_wp62.dat
0430 0001 022C8AA8 /sc/f_wp63.dat
0431 0001 022C8AB4 /sc/f_wp64.dat
0432 0001 022C8AC0 /sc/f_wp65.dat
0433 0001 022C8ACC /sc/f_wp66.dat
0434 0001 022C8AD8 /sc/f_wp67.dat
0435 0001 022C8AE4 /sc/f_wp68.dat
0436 0001 022C8AF0 /sc/f_wp69.dat
0437 0001 022C8AFC /sc/f_wp70.dat
0438 0001 022C8B08 /sc/f_wp71.dat
0439 0001 022C8B14 /sc/f_wp72.dat
043A 0001 022C8B20 /sc/f_wp73.dat
043B 0001 022C9C00 /sc/f_wwolf0.dat
043C 0001 022C9C0C /sc/f_wwolf1.dat
043D 0001 022C9C18 /sc/f_wwolf2.dat
043E 0001 022C9C24 /sc/f_wwolf3.dat
043F 0001 022C9C30 /sc/f_wwolf4.dat
0440 0001 022C9C3C /sc/f_wwolf5.dat
0441 0001 022C9D14 /sc/f_yeti0.dat
0442 0001 022C9D20 /sc/f_yeti1.dat
0443 0001 022C9360 /sc/f_yoko00.dat
0444 0001 022C936C /sc/f_yoko01.dat
0445 0001 022C9378 /sc/f_yoko02.dat
0446 0001 022C9384 /sc/f_yoko03.dat
0447 0001 022C9390 /sc/f_yoko04.dat
0448 0001 022C939C /sc/f_yoko05.dat
0449 0001 022C93A8 /sc/f_yoko06.dat
044A 0001 022C93B4 /sc/f_yoko07.dat
044B 0001 022C95F4 /sc/f_zombi.dat
044C 0001 022CA674 /sc/f_zorome.dat
