Idx  Type Pointer  Path
0221 0001 020C80B8 /bc/f_laa10.dat
0222 0001 020C80C4 /bc/f_laa11.dat
0223 0001 020C80D0 /bc/f_laa12.dat
0224 0001 020C80DC /bc/f_laa13.dat
0225 0001 020C80E8 /bc/f_laa14.dat
0226 0001 020C80F4 /bc/f_laa15.dat
0227 0001 020C8100 /bc/f_maa00.dat
0228 0001 020C810C /bc/f_maa01.dat
0229 0001 020C8118 /bc/f_maa02.dat
022A 0001 020C8124 /bc/f_maa03.dat
022B 0001 020C8130 /bc/f_maa04.dat
022C 0001 020C813C /bc/f_maa05.dat
022D 0001 020C8148 /bc/f_maa06.dat
022E 0001 020C8154 /bc/f_maa07.dat
022F 0001 020C8160 /bc/f_maa08.dat
0230 0001 020C816C /bc/f_maa09.dat
0231 0001 020C8178 /bc/f_maa0a.dat
0232 0001 020C8184 /bc/f_maa0b.dat
0233 0001 020C8190 /bc/f_maa0c.dat
0234 0001 020C819C /bc/f_maa0d.dat
0235 0001 020C81A8 /bc/f_maa0e.dat
0236 0001 020C81B4 /bc/f_maa0f.dat
0237 0001 020C81C0 /bc/f_maa10.dat
0238 0001 020C81CC /bc/f_maa11.dat
0239 0001 020C81D8 /bc/f_maa12.dat
023A 0001 020C81E4 /bc/f_maa13.dat
023B 0001 020C81F0 /bc/f_maa14.dat
023C 0001 020C81FC /bc/f_maa15.dat
023D 0001 020C8208 /bc/f_maa16.dat
023E 0001 020C8214 /bc/f_maa17.dat
023F 0001 020C8220 /bc/f_mapv0.dat
0240 0001 020C822C /bc/f_mapv1.dat
0241 0001 020C8238 /bc/f_mba00.dat
0242 0001 020C8244 /bc/f_mba01.dat
0243 0001 020C8250 /bc/f_mba02.dat
0244 0001 020C825C /bc/f_mba03.dat
0245 0001 020C8268 /bc/f_mba04.dat
0246 0001 020C8274 /bc/f_mba05.dat
0247 0001 020C8280 /bc/f_mba06.dat
0248 0001 020C828C /bc/f_mba07.dat
0249 0001 020C8298 /bc/f_mba08.dat
024A 0001 020C82A4 /bc/f_mba09.dat
024B 0001 020C82B0 /bc/f_mba0a.dat
024C 0001 020C82BC /bc/f_mba0b.dat
024D 0001 020C82C8 /bc/f_mba0c.dat
024E 0001 020C82D4 /bc/f_mba0d.dat
024F 0001 020C82E0 /bc/f_mba0e.dat
0250 0001 020C82EC /bc/f_mba0f.dat
0251 0001 020C82F8 /bc/f_mba10.dat
0252 0001 020C8304 /bc/f_mba11.dat
0253 0001 020C8310 /bc/f_mba12.dat
0254 0001 020C831C /bc/f_mba13.dat
0255 0001 020C8328 /bc/f_naa00.dat
0256 0001 020C8334 /bc/f_naa01.dat
0257 0001 020C8340 /bc/f_naa02.dat
0258 0001 020C834C /bc/f_naa03.dat
0259 0001 020C8358 /bc/f_naa04.dat
025A 0001 020C8364 /bc/f_naa05.dat
025B 0001 020C8370 /bc/f_naa06.dat
025C 0001 020C837C /bc/f_naa07.dat
025D 0001 020C8388 /bc/f_naa08.dat
025E 0001 020C8394 /bc/f_naa09.dat
025F 0001 020C83A0 /bc/f_naa0a.dat
0260 0001 020C83AC /bc/f_naa0b.dat
0261 0001 020C83B8 /bc/f_naa0c.dat
0262 0001 020C83C4 /bc/f_naa0d.dat
0263 0001 020C83D0 /bc/f_naa0e.dat
0264 0001 020C83DC /bc/f_naa0f.dat
0265 0001 020C83E8 /bc/f_naa10.dat
0266 0001 020C83F4 /bc/f_naa11.dat
0267 0001 020C8400 /bc/f_naa12.dat
0268 0001 020C840C /bc/f_naa13.dat
0269 0001 020C8418 /bc/f_naa14.dat
026A 0001 020C8424 /bc/f_naa15.dat
026B 0001 020C8430 /bc/f_naa16.dat
026C 0001 020C843C /bc/f_naa17.dat
026D 0001 020C8448 /bc/f_oaa00.dat
026E 0001 020C8454 /bc/f_oaa01.dat
026F 0001 020C8460 /bc/f_oaa02.dat
0270 0001 020C846C /bc/f_oaa03.dat
0271 0001 020C8478 /bc/f_oaa04.dat
0272 0001 020C8484 /bc/f_oaa05.dat
0273 0001 020C8490 /bc/f_oaa06.dat
0274 0001 020C849C /bc/f_oaa07.dat
0275 0001 020C84A8 /bc/f_oaa08.dat
0276 0001 020C84B4 /bc/f_oaa09.dat
0277 0001 020C84C0 /bc/f_oaa10.dat
0278 0001 020C84CC /bc/f_oaa11.dat
0279 0001 020C84D8 /bc/f_oaa12.dat
027A 0001 020C84E4 /bc/f_oaa13.dat
027B 0001 020C84F0 /bc/f_oaa14.dat
027C 0001 020C84FC /bc/f_oba00.dat
027D 0001 020C8508 /bc/f_oba01.dat
027E 0001 020C8514 /bc/f_oba02.dat
027F 0001 020C8520 /bc/f_oba03.dat
0280 0001 020C852C /bc/f_oba04.dat
0281 0001 020C8538 /bc/f_oba05.dat
0282 0001 020C8544 /bc/f_oba06.dat
0283 0001 020C8550 /bc/f_paa00.dat
0284 0001 020C855C /bc/f_paa01.dat
0285 0001 020C8568 /bc/f_paa02.dat
0286 0001 020C8574 /bc/f_paa03.dat
0287 0001 020C8580 /bc/f_paa04.dat
0288 0001 020C858C /bc/f_paa05.dat
0289 0001 020C8598 /bc/f_paa06.dat
028A 0001 020C85A4 /bc/f_paa07.dat
028B 0001 020C85B0 /bc/f_paa08.dat
028C 0001 020C85BC /bc/f_paa09.dat
028D 0001 020C85C8 /bc/f_paa0a.dat
028E 0001 020C85D4 /bc/f_paa0b.dat
028F 0001 020C85E0 /bc/f_paa0c.dat
0290 0001 020C85EC /bc/f_paa0d.dat
0291 0001 020C85F8 /bc/f_paa0e.dat
0292 0001 020C8604 /bc/f_paa0f.dat
0293 0001 020C8610 /bc/f_paa10.dat
0294 0001 020C861C /bc/f_paa11.dat
0295 0001 020C8628 /bc/f_paa12.dat
0296 0001 020C8634 /bc/f_paa13.dat
0297 0001 020C8640 /bc/f_pba00.dat
0298 0001 020C864C /bc/f_pba01.dat
0299 0001 020C8658 /bc/f_pba02.dat
029A 0001 020C8664 /bc/f_pba03.dat
029B 0001 020C8670 /bc/f_pba04.dat
029C 0001 020C867C /bc/f_pba05.dat
029D 0001 020C8688 /bc/f_pba06.dat
029E 0001 020C8694 /bc/f_pba07.dat
029F 0001 020C86A0 /bc/f_pba08.dat
02A0 0001 020C86AC /bc/f_pba09.dat
02A1 0001 020C86B8 /bc/f_pba0a.dat
02A2 0001 020C86C4 /bc/f_pba0b.dat
02A3 0001 020C86D0 /bc/f_pba0c.dat
02A4 0001 020C86DC /bc/f_pba0d.dat
02A5 0001 020C86E8 /bc/f_pba0e.dat
02A6 0001 020C86F4 /bc/f_pba0f.dat
02A7 0001 020C8700 /bc/f_pba10.dat
02A8 0001 020C870C /bc/f_pba11.dat
02A9 0001 020C8718 /bc/f_pba12.dat
02AA 0001 020C8724 /bc/f_pba13.dat
02AB 0001 020C8730 /bc/f_pba14.dat
02AC 0001 020C873C /bc/f_pba15.dat
02AD 0001 020C8748 /bc/f_pba16.dat
02AE 0001 020C8754 /bc/f_pba17.dat
02AF 0001 020C8760 /bc/f_qaa00.dat
02B0 0001 020C876C /bc/f_qaa01.dat
02B1 0001 020C8778 /bc/f_qaa02.dat
02B2 0001 020C8784 /bc/f_qaa03.dat
02B3 0001 020C8790 /bc/f_qaa04.dat
02B4 0001 020C879C /bc/f_qaa05.dat
02B5 0001 020C87A8 /bc/f_qaa06.dat
02B6 0001 020C87B4 /bc/f_qaa07.dat
02B7 0001 020C87C0 /bc/f_qaa08.dat
02B8 0001 020C87CC /bc/f_qaa09.dat
02B9 0001 020C87D8 /bc/f_qaa0a.dat
02BA 0001 020C87E4 /bc/f_qaa0b.dat
02BB 0001 020C87F0 /bc/f_qaa0c.dat
02BC 0001 020C87FC /bc/f_qaa0d.dat
02BD 0001 020C8808 /bc/f_qaa0e.dat
02BE 0001 020C8814 /bc/f_qaa0f.dat
02BF 0001 020C8820 /bc/f_qaa10.dat
02C0 0001 020C882C /bc/f_qaa11.dat
02C1 0001 020C8838 /bc/f_qaa12.dat
02C2 0001 020C8844 /bc/f_qaa13.dat
02C3 0001 020C8850 /bc/f_qaa14.dat
02C4 0001 020C885C /bc/f_qaa15.dat
02C5 0001 020C8868 /bc/f_qaa16.dat
02C6 0001 020C8874 /bc/f_qaa17.dat
02C7 0001 020C8880 /bc/f_raa00.dat
02C8 0001 020C888C /bc/f_raa01.dat
02C9 0001 020C8898 /bc/f_raa02.dat
02CA 0001 020C88A4 /bc/f_raa03.dat
02CB 0001 020C88B0 /bc/f_raa04.dat
02CC 0001 020C88BC /bc/f_raa05.dat
02CD 0001 020C88C8 /bc/f_raa06.dat
02CE 0001 020C88D4 /bc/f_raa07.dat
02CF 0001 020C88E0 /bc/f_raa08.dat
02D0 0001 020C88EC /bc/f_raa09.dat
02D1 0001 020C88F8 /bc/f_raa0a.dat
02D2 0001 020C8904 /bc/f_raa0b.dat
02D3 0001 020C8910 /bc/f_raa0c.dat
02D4 0001 020C891C /bc/f_raa0d.dat
02D5 0001 020C8928 /bc/f_raa0e.dat
02D6 0001 020C8934 /bc/f_raa0f.dat
02D7 0001 020C8940 /bc/f_raa10.dat
02D8 0001 020C894C /bc/f_raa11.dat
02D9 0001 020C8958 /bc/f_raa12.dat
02DA 0001 020C8964 /bc/f_raa13.dat
02DB 0001 020C8970 /bc/f_raa14.dat
02DC 0001 020C897C /bc/f_raa15.dat
02DD 0001 020C8988 /bc/f_raa16.dat
02DE 0001 020C8994 /bc/f_raa17.dat
02DF 0001 020C89A0 /bc/f_saa00.dat
02E0 0001 020C89AC /bc/f_saa01.dat
02E1 0001 020C89B8 /bc/f_saa02.dat
02E2 0001 020C89C4 /bc/f_saa03.dat
02E3 0001 020C89D0 /bc/f_saa04.dat
02E4 0001 020C89DC /bc/f_saa05.dat
02E5 0001 020C89E8 /bc/f_saa06.dat
02E6 0001 020C89F4 /bc/f_saa07.dat
02E7 0001 020C8A00 /bc/f_saa08.dat
02E8 0001 020C8A0C /bc/f_saa09.dat
02E9 0001 020C8A18 /bc/f_saa0a.dat
02EA 0001 020C8A24 /bc/f_saa0b.dat
02EB 0001 020C8A30 /bc/f_saa0c.dat
02EC 0001 020C8A3C /bc/f_saa0d.dat
02ED 0001 020C8A48 /bc/f_saa0e.dat
02EE 0001 020C8A54 /bc/f_saa0f.dat
02EF 0001 020C8A60 /bc/f_saa10.dat
02F0 0001 020C8A6C /bc/f_saa11.dat
02F1 0001 020C8A78 /bc/f_saa12.dat
02F2 0001 020C8A84 /bc/f_saa13.dat
02F3 0001 020C8A90 /bc/f_saa14.dat
02F4 0001 020C8A9C /bc/f_saa15.dat
02F5 0001 020C8AA8 /bc/f_saa16.dat
02F6 0001 020C8AB4 /bc/f_saa17.dat
02F7 0001 020C8AC0 /bc/f_sab00.dat
02F8 0001 020C8ACC /bc/f_sab01.dat
02F9 0001 020C8AD8 /bc/f_sab02.dat
02FA 0001 020C8AE4 /bc/f_sab03.dat
02FB 0001 020C8AF0 /bc/f_sab04.dat
02FC 0001 020C8AFC /bc/f_sab05.dat
02FD 0001 020C8B08 /bc/f_sab06.dat
02FE 0001 020C8B14 /bc/f_sab07.dat
02FF 0001 020C8B20 /bc/f_sab08.dat
0300 0001 020C8B2C /bc/f_subw0.dat
0301 0001 020C8B38 /bc/f_zza00.dat
0302 0001 020C8B44 /bc/f_zza01.dat
0303 0001 020C8B50 /bc/f_zza02.dat
0304 0001 020C8B5C /bc/f_zza03.dat
0305 0001 020C8B68 /bc/f_zza04.dat
0306 0001 020C8B74 /bc/f_zza05.dat
0307 0001 020C8B80 /bc/f_zzb00.dat
0308 0001 020C8B8C /bc/f_zzb01.dat
0309 0001 020C8B98 /bc/f_zzb02.dat
030A 0001 020C8BA4 /bc/f_zzb03.dat
030B 0001 020C8BB0 /bc/f_zzb04.dat
030C 0001 020C8BBC /bc/f_zzb05.dat
030D 0001 020C8BC8 /bc/f_zzb06.dat
030E 0001 020C8BD4 /bc/f_zzb07.dat
030F 0001 020C8BE0 /bc/f_zzb08.dat
0310 0001 020C8BEC /bc/f_zzb09.dat
0311 0001 020C8BF8 /bc/f_zzb0a.dat
0312 0001 020C8C04 /bc/f_zzb0b.dat
0313 0001 020C8C10 /bc/f_zzb0c.dat
0314 0001 020C8C1C /bc/f_zzb0d.dat
0315 0001 020C8C28 /bc/f_zzb0e.dat
0316 0001 020C8C34 /bc/f_zzb0f.dat
0317 0001 020C8C40 /bc/f_zzb10.dat
0318 0001 020C8C4C /bc/f_zzb11.dat
0319 0001 020C8C58 /bc/f_zzb12.dat
031A 0001 020C8C64 /bc/f_zzb13.dat
031B 0001 020C8C70 /bc/f_zzb14.dat
031C 0001 020C8C7C /bc/f_zzb15.dat
031D 0001 020C8C88 /bc/f_zzb16.dat
031E 0001 020C8C94 /bc/f_zzb17.dat
031F 0001 020C8CA0 /bc/f_zzc00.dat
0320 0001 020C8CAC /bc/f_zzc01.dat
0321 0001 020C8CB8 /bc/f_zzc02.dat
0322 0001 020C8CC4 /bc/f_zzc03.dat
0323 0001 020C8CD0 /bc/f_zzc04.dat
0324 0001 020C8CDC /bc/f_zzd00.dat
0325 0001 020C8CE8 /bc/f_zzd01.dat
0326 0001 020C8CF4 /bc/f_zzd02.dat
0327 0001 020C8D00 /bc/f_zzd03.dat
0328 0001 020C8D0C /bc/f_zzd04.dat
0329 0001 020C8D18 /bc/f_zzd05.dat
032A 0001 020C8D24 /bc/f_zzd06.dat
032B 0001 020C8D30 /bc/f_zzd07.dat
032C 0001 020C8D3C /bc/f_zzd08.dat
032D 0001 020C8D48 /bc/f_zzd09.dat
032E 0001 020C8D54 /bc/f_zzd0a.dat
032F 0001 020C8D60 /bc/f_zzd0b.dat
0330 0001 020C8D6C /bc/f_zzd0c.dat
0331 0001 020C8D78 /bc/f_zzd0d.dat
0332 0001 020C8D84 /bc/f_zzd0e.dat
0333 0001 020C8D90 /bc/f_zzd0f.dat
0334 0001 020C8D9C /bc/f_zzd11.dat
0335 0001 020C8DA8 /bc/f_zzd12.dat
0336 0001 020C8DB4 /bc/f_zzd13.dat
0337 0001 020C8DC0 /bc/f_zzd14.dat
0338 0001 020C8DCC /bc/f_zzd15.dat
0339 0001 020C8DD8 /bc/f_zzd16.dat
033A 0001 020C8DE4 /bc/f_zzd17.dat
033B 0001 020C8DF0 /bc/f_zze00.dat
033C 0001 020C8DFC /bc/f_zze01.dat
033D 0001 020C8E08 /bc/f_zze02.dat
033E 0001 020C8E14 /bc/f_zze03.dat
033F 0001 020C8E20 /bc/f_zze04.dat
0340 0001 020C8E2C /bc/f_zzf00.dat
0341 0001 020C8E38 /bc/f_zzf01.dat
0342 0001 020C8E44 /bc/f_zzf02.dat
0343 0010          /bm/daa00.nsbmd
0344 0040          /bm/daa00.nsbtx
0345 0100          /font/LD_font_u12.DAT
0346 0100          /font/LD_font_u8.DAT
0347 0080          /jnt/j_alessi00.jnt
0348 0080          /jnt/j_alessibak.jnt
0349 0080          /jnt/j_armag2.jnt
034A 0080          /jnt/j_bigskl00.jnt
034B 0080          /jnt/j_bigskl01.jnt
034C 0080          /jnt/j_bigskl02.jnt
034D 0080          /jnt/j_cent00.jnt
034E 0080          /jnt/j_dem.jnt
034F 0080          /jnt/j_dhum00.jnt
0350 0080          /jnt/j_dino00.jnt
0351 0080          /jnt/j_dra00.jnt
0352 0080          /jnt/j_fk.jnt
0353 0080          /jnt/j_fran00.jnt
0354 0080          /jnt/j_fran01.jnt
0355 0080          /jnt/j_fran02.jnt
0356 0080          /jnt/j_fran03.jnt
0357 0080          /jnt/j_frdm.jnt
0358 0080          /jnt/j_geva0.jnt
0359 0080          /jnt/j_geva_orz.jnt
035A 0080          /jnt/j_gk.jnt
035B 0080          /jnt/j_gk_b.jnt
035C 0080          /jnt/j_golem0.jnt
035D 0080          /jnt/j_grav00.jnt
035E 0080          /jnt/j_guru00.jnt
035F 0080          /jnt/j_hums00.jnt
0360 0080          /jnt/j_kani00.jnt
0361 0080          /jnt/j_lddm.jnt
0362 0080          /jnt/j_red00.jnt
0363 0080          /jnt/j_run.jnt
0364 0080          /jnt/j_sedm.jnt
0365 0080          /jnt/j_thdm.jnt
0366 0080          /jnt/j_wpnm00.jnt
0367 0001 020BA270 /sc/f_aadoor.dat
0368 0001 020BEC90 /sc/f_aamap0.dat
0369 0001 020BEC9C /sc/f_aamap1.dat
036A 0001 020BA27C /sc/f_aasky0.dat
036B 0001 020BA288 /sc/f_aasky1.dat
036C 0001 020BA294 /sc/f_aasky2.dat
036D 0001 020BA3E4 /sc/f_aataru.dat
036E 0001 020B9E50 /sc/f_aflo00.dat
036F 0001 020B8ECC /sc/f_alakh1.dat
0370 0001 020B8ED8 /sc/f_alakh2.dat
0371 0001 020B8EE4 /sc/f_alakh3.dat
0372 0001 020B94F0 /sc/f_alessi00.dat
0373 0001 020B94FC /sc/f_alessi01.dat
0374 0001 020B9508 /sc/f_alessi02.dat
0375 0001 020B9514 /sc/f_alessi03.dat
0376 0001 020B9520 /sc/f_alessi04.dat
0377 0001 020B952C /sc/f_alessi05.dat
0378 0001 020B9538 /sc/f_alessi06.dat
0379 0001 020B9544 /sc/f_alessi07.dat
037A 0001 020B9550 /sc/f_alessi08.dat
037B 0001 020B955C /sc/f_alessi09.dat
037C 0001 020BF1D0 /sc/f_almap.dat
037D 0001 020BECA8 /sc/f_antenna.dat
037E 0001 020BE8E8 /sc/f_areabg00.dat
037F 0001 020B8E0C /sc/f_armag00.dat
0380 0001 020B8E18 /sc/f_armag01.dat
0381 0001 020B8E24 /sc/f_armag02.dat
0382 0001 020B8E30 /sc/f_armag03.dat
0383 0001 020B8E3C /sc/f_armag04.dat
0384 0001 020B8E48 /sc/f_armag05.dat
0385 0001 020B8E54 /sc/f_armag06.dat
0386 0001 020B8E60 /sc/f_armag07.dat
0387 0001 020B8E6C /sc/f_armag08.dat
0388 0001 020B8E78 /sc/f_armag09.dat
0389 0001 020B8E84 /sc/f_armag0A.dat
038A 0001 020B8E90 /sc/f_armag0B.dat
038B 0001 020B8E9C /sc/f_armag0C.dat
038C 0001 020B8EA8 /sc/f_armag0D.dat
038D 0001 020B8EB4 /sc/f_armag0E.dat
038E 0001 020B8EC0 /sc/f_armag0F.dat
038F 0001 020B8A34 /sc/f_armc02.dat
0390 0001 020B877C /sc/f_ascii.dat
0391 0001 020B9964 /sc/f_axarm0.dat
0392 0001 020B9970 /sc/f_axarm1.dat
0393 0001 020B997C /sc/f_axarm2.dat
0394 0001 020BF1DC /sc/f_bakuha00.dat
0395 0001 020BF1E8 /sc/f_bakuha01.dat
0396 0001 020BF1F4 /sc/f_bakuha02.dat
0397 0001 020BF200 /sc/f_bakuha03.dat
0398 0001 020BF20C /sc/f_bakuha04.dat
0399 0001 020BF218 /sc/f_bakuha05.dat
039A 0001 020BF224 /sc/f_bakuha06.dat
039B 0001 020BF230 /sc/f_bakuha07.dat
039C 0001 020BF23C /sc/f_bakuha08.dat
039D 0001 020BA1B0 /sc/f_ball00.dat
039E 0001 020BA324 /sc/f_baobj0.dat
039F 0001 020BA330 /sc/f_baobj1.dat
03A0 0001 020B9040 /sc/f_bap1a.dat
03A1 0001 020B904C /sc/f_bap1b.dat
03A2 0001 020B9058 /sc/f_bap1c.dat
03A3 0001 020B9064 /sc/f_bap2a.dat
03A4 0001 020B9070 /sc/f_bap2b.dat
03A5 0001 020B907C /sc/f_bap2c.dat
03A6 0001 020B976C /sc/f_bar00.dat
03A7 0001 020B9778 /sc/f_bar01.dat
03A8 0001 020B9784 /sc/f_bar02.dat
03A9 0001 020B9790 /sc/f_bar03.dat
03AA 0001 020B979C /sc/f_bar04.dat
03AB 0001 020B97A8 /sc/f_bar05.dat
03AC 0001 020B97B4 /sc/f_bar06.dat
03AD 0001 020B97C0 /sc/f_bar07.dat
03AE 0001 020B97CC /sc/f_bar08.dat
03AF 0001 020B97D8 /sc/f_bar09.dat
03B0 0001 020B97E4 /sc/f_bar0a.dat
03B1 0001 020B97F0 /sc/f_bar0b.dat
03B2 0001 020B97FC /sc/f_bar0c.dat
03B3 0001 020B9808 /sc/f_bar0d.dat
03B4 0001 020B9814 /sc/f_bar0e.dat
03B5 0001 020B9820 /sc/f_bar0f.dat
03B6 0001 020B982C /sc/f_bar10.dat
03B7 0001 020B9E44 /sc/f_bflo00.dat
03B8 0001 020B8A58 /sc/f_bigskl00.dat
03B9 0001 020B8A64 /sc/f_bigskl01.dat
03BA 0001 020B8A70 /sc/f_bigskl02.dat
03BB 0001 020B9B5C /sc/f_boswap00.dat
03BC 0001 020B9DE4 /sc/f_boxx00.dat
03BD 0001 020BA2B8 /sc/f_bwall0.dat
03BE 0001 020BA2C4 /sc/f_bwall1.dat
03BF 0001 020BA2D0 /sc/f_bwall2.dat
03C0 0001 020BA2DC /sc/f_bwall3.dat
03C1 0001 020BA2E8 /sc/f_bwall5.dat
03C2 0001 020BA2F4 /sc/f_bwall7.dat
03C3 0001 020BA300 /sc/f_bwall8.dat
03C4 0001 020B9CF4 /sc/f_cand00.dat
03C5 0001 020B9D00 /sc/f_cand01.dat
03C6 0001 020B8CB0 /sc/f_catp00.dat
03C7 0001 020B8CBC /sc/f_catp01.dat
03C8 0001 020B8CC8 /sc/f_catp02.dat
03C9 0001 020B8CD4 /sc/f_catp03.dat
03CA 0001 020B8CE0 /sc/f_catp04.dat
03CB 0001 020B91A8 /sc/f_cent00.dat
03CC 0001 020B91B4 /sc/f_cent01.dat
03CD 0001 020B91C0 /sc/f_cent02.dat
03CE 0001 020B91CC /sc/f_cent03.dat
03CF 0001 020B91D8 /sc/f_cent04.dat
03D0 0001 020B91E4 /sc/f_cent05.dat
03D1 0001 020B91F0 /sc/f_cent06.dat
03D2 0001 020B91FC /sc/f_cent07.dat
03D3 0001 020B9208 /sc/f_cent08.dat
03D4 0001 020B9214 /sc/f_cent09.dat
03D5 0001 020B9220 /sc/f_cent0A.dat
03D6 0001 020B922C /sc/f_cent0B.dat
03D7 0001 020B9238 /sc/f_cent0C.dat
03D8 0001 020B9244 /sc/f_cent0D.dat
03D9 0001 020B9250 /sc/f_cent0E.dat
03DA 0001 020BA3B4 /sc/f_cerbe0.dat
03DB 0001 020BA3C0 /sc/f_cerbe1.dat
03DC 0001 020BA3CC /sc/f_cerbe2.dat
03DD 0001 020B9598 /sc/f_chyon0.dat
03DE 0001 020B95A4 /sc/f_chyon1.dat
03DF 0001 020BA0F0 /sc/f_clou00.dat
03E0 0001 020BA0FC /sc/f_clou01.dat
03E1 0001 020BA108 /sc/f_clou02.dat
03E2 0001 020B9B2C /sc/f_coffer00.dat
03E3 0001 020BA1C8 /sc/f_cold00.dat
03E4 0001 020BA1D4 /sc/f_cold01.dat
03E5 0001 020BA1E0 /sc/f_cold02.dat
03E6 0001 020BA1EC /sc/f_cold03.dat
03E7 0001 020BA1F8 /sc/f_cold04.dat
03E8 0001 020B8788 /sc/f_com00.dat
03E9 0001 020B8794 /sc/f_com01.dat
03EA 0001 020B87A0 /sc/f_com02.dat
03EB 0001 020B87AC /sc/f_com03.dat
03EC 0001 020B87B8 /sc/f_com04.dat
03ED 0001 020B87DC /sc/f_com05_e.dat
03EE 0001 020B87E8 /sc/f_com05_f.dat
03EF 0001 020B87F4 /sc/f_com05_g.dat
03F0 0001 020B880C /sc/f_com05_i.dat
03F1 0001 020B87C4 /sc/f_com05_j.dat
03F2 0001 020B8800 /sc/f_com05_s.dat
03F3 0001 020B87D0 /sc/f_com05_u.dat
03F4 0001 020B8818 /sc/f_com06.dat
03F5 0001 020B8824 /sc/f_com07.dat
03F6 0001 020B9F10 /sc/f_dablo0.dat
03F7 0001 020B9F1C /sc/f_dablo1.dat
03F8 0001 020BA120 /sc/f_damizu.dat
03F9 0001 020BA114 /sc/f_dawave.dat
03FA 0001 020B9F28 /sc/f_dbblo0.dat
03FB 0001 020B9F34 /sc/f_dbblo1.dat
03FC 0001 020B93C4 /sc/f_dem00.dat
03FD 0001 020B93D0 /sc/f_dem01.dat
03FE 0001 020B93DC /sc/f_dem02.dat
03FF 0001 020B93E8 /sc/f_dem03.dat
0400 0001 020B93F4 /sc/f_dem04.dat
0401 0001 020B9D0C /sc/f_dest00.dat
0402 0001 020B9D18 /sc/f_dest01.dat
0403 0001 020B9D24 /sc/f_dest02.dat
0404 0001 020B9D30 /sc/f_dest03.dat
0405 0001 020B9D3C /sc/f_dest04.dat
0406 0001 020B9D48 /sc/f_dest05.dat
0407 0001 020B9D54 /sc/f_dest06.dat
0408 0001 020B9D60 /sc/f_dest07.dat
0409 0001 020B9D6C /sc/f_dest08.dat
040A 0001 020B9D78 /sc/f_dest09.dat
040B 0001 020B9D84 /sc/f_dest10.dat
040C 0001 020B9D90 /sc/f_dest11.dat
040D 0001 020B9D9C /sc/f_dest12.dat
040E 0001 020B8884 /sc/f_dino00.dat
040F 0001 020B90C4 /sc/f_draf00.dat
0410 0001 020B90D0 /sc/f_draf01.dat
0411 0001 020B90DC /sc/f_draf02.dat
0412 0001 020BA18C /sc/f_drift.dat
0413 0001 020B9B50 /sc/f_eabblk.dat
0414 0001 020B9F40 /sc/f_eablo0.dat
0415 0001 020B9F4C /sc/f_eablo1.dat
0416 0001 020B991C /sc/f_eagl00.dat
0417 0001 020B9928 /sc/f_eagl01.dat
0418 0001 020BA378 /sc/f_edca00.dat
0419 0001 020BA384 /sc/f_edca01.dat
041A 0001 020BA390 /sc/f_edca02.dat
041B 0001 020BA240 /sc/f_elec.dat
041C 0001 020BEAC8 /sc/f_elist00.dat
041D 0001 020BEAD4 /sc/f_elist01.dat
041E 0001 020BEAE0 /sc/f_elist02.dat
041F 0001 020BEAEC /sc/f_elist03.dat
0420 0001 020BEAF8 /sc/f_elist04.dat
0421 0001 020BEB04 /sc/f_elist05.dat
0422 0001 020BEB10 /sc/f_elist06.dat
0423 0001 020BEB1C /sc/f_elist07.dat
0424 0001 020BEB28 /sc/f_elist08.dat
0425 0001 020BEB34 /sc/f_elist09.dat
0426 0001 020BEB40 /sc/f_elist0a.dat
0427 0001 020BEB4C /sc/f_elist0b.dat
0428 0001 020BEB58 /sc/f_elist0c.dat
0429 0001 020BEB64 /sc/f_elist0d.dat
042A 0001 020BEB70 /sc/f_elist0e.dat
042B 0001 020BEB7C /sc/f_elist0f.dat
042C 0001 020BEB88 /sc/f_elist10.dat
042D 0001 020BEB94 /sc/f_elist11.dat
042E 0001 020BEBA0 /sc/f_elist12.dat
042F 0001 020BEBAC /sc/f_elist13.dat
0430 0001 020BEBB8 /sc/f_elist14.dat
0431 0001 020BEBC4 /sc/f_elist15.dat
0432 0001 020BEBD0 /sc/f_elist16.dat
0433 0001 020BEBDC /sc/f_elist17.dat
0434 0001 020BEBE8 /sc/f_elist18.dat
0435 0001 020BEBF4 /sc/f_elist19.dat
0436 0001 020BEC00 /sc/f_elist1a.dat
0437 0001 020BEC0C /sc/f_elist1b.dat
0438 0001 020BEC18 /sc/f_elist1c.dat
0439 0001 020BEC24 /sc/f_elist1d.dat
043A 0001 020BEC30 /sc/f_elist1e.dat
043B 0001 020B8C44 /sc/f_elmo00.dat
043C 0001 020B8C50 /sc/f_elmo01.dat
043D 0001 020BF0E0 /sc/f_ev_bar00.dat
043E 0001 020BF0EC /sc/f_ev_bar01.dat
043F 0001 020BF0F8 /sc/f_ev_bar02.dat
0440 0001 020BF104 /sc/f_ev_bar03.dat
0441 0001 020BF110 /sc/f_ev_bar04.dat
0442 0001 020BF11C /sc/f_ev_bar05.dat
0443 0001 020BF098 /sc/f_evalb00.dat
0444 0001 020BF0A4 /sc/f_evalb01.dat
0445 0001 020BF0B0 /sc/f_evalb02.dat
0446 0001 020BF0BC /sc/f_evalb03.dat
0447 0001 020BF0C8 /sc/f_evalb04.dat
0448 0001 020BF0D4 /sc/f_evalb05.dat
0449 0001 020B8830 /sc/f_exp00.dat
